source,state,district,river,raw_location,description,geom
news_reports,Jharkhand,Deoghar,Ajay,,"Despite the  Jharkhand government mining department designating Taljhari Ghat and Raniganj Grade Two Ghat for sanctioned sand extraction, illegally lifting sand from multiple ghats along the Ajay River continues. Illegal operations extend across Belabad, Damakundi, Barmariya, Gangti, Dumriya, Nawada, Sarpatta, and others—often overriding police patrols.




Though police have seized tractors, enforcement remains sporadic and ineffective, allowing the mafias' bold and continuous operations .",
news_reports,Chhattisgarh,"Korba, Janjgir-champa, Surguja, Balrampur-Ramanujganj",Hasdeo,,"Sand mining has been completely banned in Chhattisgarh’s Korba district from June 15 to October 15 due to monsoon regulations mandated by the National Green Tribunal. All 20 official sand ghats, including major ones like Charpara and Bhilai Khurd, are shut during this period. The ban aims to protect river ecosystems but has also triggered concerns about rising sand prices and illegal mining as any and all mining activity during this period is considered illegal. Authorities have already seized several vehicles involved in illicit transportation, as the sand mafia reportedly attempts to exploit storage licenses and stockpile sand under the radar. The shortage is expected to drive prices up significantly, especially with ongoing construction demand.",
news_reports,Meghalaya,"East Khasi Hills, West Khasi Hills, East Garo Hills, Jaintia Hills, Ribhoi, South Garo Hills, West Garo Hills, East Jaintia Hills, Eastern West Khasi Hills, North Garo Hills, South West Khasi Hills, South West Garo Hills, West Jaintia Hills",N/A,,"Meghalaya Deputy Chief Minister said there is no scope under law for exempting any traditional form of mining of minor minerals in Megahalaya as per the Meghalaya Minor Minerals Concession Rules (MMMCR), 2016 or Mines and Minerals (Development and Regulation) (MMDR) Act, 1957",
news_reports,Jharkhand,"Khunti, Ranchi","Koel, Karo, Chhata",,"Illegal sand mining in Khunti, Jharkhand, is severely impacting rivers like Koyal, Karo, and Chhata, posing a threat to both the environment and local infrastructure, including bridges. Despite ongoing crackdowns by the district administration, the sand mafia continues operations across a wide region. Recent inspections revealed dangerously low sand levels beneath bridges, increasing the risk of collapse. Authorities have seized large quantities of illegally mined sand and plan to intensify actions to curb the mafia’s activities. Officials urge public cooperation to protect the rivers and ensure long-term ecological and infrastructural safety.",
news_reports,Nagaland,Dimapur,Dhansiri,,"The article details the development of legislation around Sand Mining in Nagaland. It talks about the lack of legislation around sand mining in Nagaland and unrestricted sand mining leading to the government operationalising the Nagaland Minor Mineral Concession Rules, 2004 in 2017. Subsequently, it was discovered that the Environment, Forestry and Climate Change department was also collecting royalty from minor minerals and with meetings, it was decided that the Geology and Mining department will handle the implementation of the concession rules. The department, despite a lack of funds, set up five mineral check gates in Dimapur. It argues for creation of proper infrastructures to generate revenue from the minor minerals sector, which has the potential to provide as much as Rs 5 to 10 crore annually to the government.",
news_reports,"West Bengal, Sikkim",Pakyong,Rongai,,"An awareness programme in Rongelitar, Sikkim, highlighted severe ecological damage to river ecosystems from illegal sand mining, quarrying, and riverbed excavation, especially in Rongli and Ramphu rivers. No human deaths were reported in the event or the activities described.
",
news_reports,Bihar,"Patna, Bhojpur, Gaya, Saran, Bhagalpur, Rohtas, Aurangabad, Arwal, Jehanabad, Banka, Nawada","Ganga, Gandak, Kosi (Bihar), Ghaghra, Mahananda, Parman",,"Illegal sand mining in Ganges and its tributaries in Bihar poses a major threat to the survival and perpetuation of the Ganges River Dolphin (Platanista gangetica) and its prey population (fishes), despite official seasonal bans on mining activities in place by the government. 

Primarily communicating via echolocation, dolphins prefer depths around 5-8 feet in murky waters with abundant prey. Despite state government initiatives in 13 districts against the Bihar sand mafia (55 listed), rampant illegal mining activities continue to threaten the eco-morphology and natural course of flow as huge volumes of sand are removed. These activities collaterally also negatively affect the fisher communities along the Ganges and its tributaries on a two-pronged scale – direct impacts on loss of fish populations for commercial sales and distress among the community for being falsely accused for dolphin deaths as bycatch, instead of stricter restrictive actions on mining activities.
",
news_reports,Odisha,Jajapur,Baitrani,,"Illegal sand mining in Jajpur district, Odisha, escalates with allegations of political collusion between BJP and BJD, ignoring environmental and public concerns. Congress demands action. Accusations persist that no tangible steps have been taken, especially in key locations such as Kaiyangola, Budha Ghata, Binjharpur, and Bari areas of the Baitarani River in the district.",
news_reports,Chhattisgarh,Balrampur-Ramanujganj,Kanhar,,"A police constable in Chhattisgarh, Shiv Bachan Singh, was tragically killed during a crackdown on illegal sand mining in Balrampur district. While pursuing a tractor carrying illegally mined sand from the Kanhar River, another tractor ran him over, and these tractors are allegedly owned by sand mafia. Despite being rushed to a health centre, he succumbed to his injuries. 


The incident occurred during a joint operation by the police and forest department near the Chhattisgarh–Jharkhand border. Following the incident, a murder investigation was launched, and one suspect has been detained while another remains at large. The station in-charge was suspended for negligence. It’s a matter of investigation on who gave the tip-off to police was and if the tip-off was staged to target policemen in the first place as a response to another seize of three tractors two days prior, which were involved in similar activities, prompting revenge from sand mafia",
news_reports,Bihar,"Araria, Jamui, Kishanganj, Madhepura, Madhubani, Pashchim Champaran, Gaya, Patna, Rohtas, Saharsa, Samastipur, Sheohar, Buxar, Sitamarhi, Siwan, Supaul, Jehanabad, Banka, Bhagalpur, Begusarai, Bhojpur, Darbhanga, Gopalganj, Kaimur (Bhabua), Aurangabad, Katihar, Khagaria, Lakhisarai, Purbi Champaran, Nalanda, Nawada, Purnia, Saran, Sheikhpura, Vaishali, Muzaffarpur, Arwal, Munger",N/A,,"Bihar earned ₹3,569 crore in revenue from sand mining in FY 2024–25, surpassing its target due to a major crackdown on the sand mafia. Over 33,000 raids led to 1,252 arrests, 10,702 vehicle seizures, and ₹136 crore in fines. Deputy CM Vijay Kumar Sinha credited stricter enforcement for reducing illegal extraction, overloading, and damage to roads. The government is preparing for the monsoon mining halt to prevent disruptions in development projects and will continue incentivizing informants with cash rewards.


Quote from the article:


""The deputy chief minister further said that the government would keep rewarding ""sand warriors"" for providing information about illicit sand mining and transportation. They are given Rs 10,000 for the seizure of big sand-laden vehicles and Rs 5,000 for smaller vehicles.""",
news_reports,Sikkim,"Pakyong, Gangtok, Namchi, Gyalshing, Mangan, Soreng",N/A,,"This article reads out from what looks like a press release by the SDF party, which was in government before the SKM party came into the government.


There are accusations being made of illegal quarrying and tree felling being facilitated by the party in government - SKM.",
